drug	node	prop_weight
BAY-61-3606	VAV1	0.0017906436137440813
BAY-61-3606	VCAM1	0.0017904186334553234
BAY-61-3606	PLCG1	0.001788407813493145
BAY-61-3606	RPS6KA1	0.0017849652258440539
BAY-61-3606	RPS6KB1	0.0017445186328295735
BAY-61-3606	NCK1	0.0017411757815226922
BAY-61-3606	PTK2B	0.0017226233255009536
BAY-61-3606	HDAC9	0.001717998471848866
BAY-61-3606	PTPN6	0.0017176224919473082
BAY-61-3606	CRKL	0.0017104957527144967
BAY-61-3606	BTK	0.0017094447923085628
BAY-61-3606	KIT	0.0017071347201009946
BAY-61-3606	RASA1	0.0016967204630732224
BAY-61-3606	ERBB3	0.001676182867395757
BAY-61-3606	JAK1	0.0016702591199219338
BAY-61-3606	PIK3R2	0.0016640689266309867
BAY-61-3606	ERBB4	0.0016539478754393855
BAY-61-3606	ITGA4	0.001650382534386762
BAY-61-3606	CD4	0.0016458601373869814
BAY-61-3606	GAB1	0.0016049064956310947
BAY-61-3606	CBLB	0.001597721917945691
BAY-61-3606	EZR	0.0015956372406476756
BAY-61-3606	TRAF3	0.001570204276496008
BAY-61-3606	MSN	0.001539357896879289
BAY-61-3606	GAB2	0.0015380329097135926
BAY-61-3606	MET	0.0015255158033351346
BAY-61-3606	INPP5D	0.0014698357254092395
BAY-61-3606	FGR	0.0014356947772902965
BAY-61-3606	MYD88	0.0013316399611131445
BAY-61-3606	ITGB3	0.0013061054691992323
BAY-61-3606	RPS6KA2	0.0012384023388526935
BAY-61-3606	LCP2	0.0012191807326978462
BAY-61-3606	VAV2	0.0012136803805770648
BAY-61-3606	TICAM1	0.0012036088947408028
BAY-61-3606	GRAP2	0.0012031312582782786
BAY-61-3606	PIK3CG	0.0011396835520803266
BAY-61-3606	PRKD1	0.0011324266677250445
BAY-61-3606	SH2B2	0.00110515043163845
BAY-61-3606	TLR4	0.0010978911849635867
BAY-61-3606	TLR9	0.0010908007259232539
BAY-61-3606	CD247	0.0010565582348883592
BAY-61-3606	SLC9A3R1	0.0010366333097742058
BAY-61-3606	PLCG2	0.0010240355875083412
BAY-61-3606	LAT	0.0010179714866439793
BAY-61-3606	CSF2RB	0.0009368344032627756
BAY-61-3606	EPOR	0.0008891171445294653
BAY-61-3606	RHOU	0.0008670620390113813
BAY-61-3606	SEC23B	0.0008553640313156347
BAY-61-3606	TLR3	0.000819329746305471
BAY-61-3606	ITGB2	0.0007584895012989798
BAY-61-3606	TNFRSF1B	0.0007540347172488884
BAY-61-3606	BLNK	0.0007298440568905156
BAY-61-3606	CD19	0.0006165079686456091
BAY-61-3606	CD3E	0.0006102906071275563
BAY-61-3606	CD79A	0.0006098279749047082
BAY-61-3606	CD79B	0.0006077591867031462
BAY-61-3606	IL2RB	0.0005958872205716652
BAY-61-3606	DUSP3	0.0005912701696733509
BAY-61-3606	CD22	0.0005447672418130371
BAY-61-3606	FLT3	0.0005411435430956222
BAY-61-3606	PAG1	0.000490268202983671
BAY-61-3606	HCLS1	0.0004889173009339076
BAY-61-3606	FCGR3A	0.00044101420711131604
BAY-61-3606	SLC4A1	0.0004285013977644246
BAY-61-3606	FCER1G	0.00038812492416043367
BAY-61-3606	MS4A2	0.0003830849155843426
BAY-61-3606	FCGR1A	0.00038103671686488913
BAY-61-3606	FCGR2A	0.0003780733848076656
BAY-61-3606	DBNL	0.000374812486021348
BAY-61-3606	IL4R	0.00037480373642692513
BAY-61-3606	SELPLG	0.0003225909859652978
BAY-61-3606	TRAIP	0.0003207168109575618
BAY-61-3606	IL15RA	0.0003204682439980084
BAY-61-3606	CD3G	0.00026926814931750847
BAY-61-3606	LAX1	0.00026803840254017156
BAY-61-3606	GP1BA	0.000267782693813596
BAY-61-3606	CD72	0.00021555300698528033
BAY-61-3606	SIT1	0.00021464487028650847
BAY-61-3606	FCER1A	0.00016253831917520248
BAY-61-3606	PIK3AP1	0.0001611049506426001
BAY-61-3606	TYROBP	0.0001610352134101601
BAY-61-3606	CD33	0.00016060176138286378
BAY-61-3606	CSF3R	0.000106929250835499
BAY-61-3606	FCRL3	0.00010684513025286868
BAY-61-3606	NFAM1	0.00010684513025286868
BAY-61-3606	PEAR1	0.00010684513025286868
BAY-61-3606	CD37	0.00010678164203767152
BAY-61-3606	MEGF10	0.00010677758889043736
BAY-61-3606	INSR	8.725445669229203e-05
BAY-61-3606	PTPRJ	5.4323175930990304e-05
BAY-61-3606	TYK2	5.2377635646418344e-05
BAY-61-3606	SOS1	4.339547478831671e-05
BAY-61-3606	PTPN12	4.2333574083700956e-05
BAY-61-3606	VAV3	3.502762243422207e-05
BAY-61-3606	ITK	2.9568186221523908e-05
BAY-61-3606	CD5	2.882368138619701e-05
BAY-61-3606	FLT1	2.861509556214613e-05
BAY-61-3606	BAD	2.858837771591605e-05
BAY-61-3606	PTPN22	2.621310709619819e-05
BAY-61-3606	PTK6	2.497365783551303e-05
BAY-61-3606	TNF	2.4248796242636104e-05
BAY-61-3606	KHDRBS1	2.153989976164942e-05
BAY-61-3606	PTPRO	2.1318875270860667e-05
BAY-61-3606	CD28	2.0553030635618535e-05
BAY-61-3606	GRB10	2.047835324868791e-05
BAY-61-3606	IL6ST	1.915832725645675e-05
BAY-61-3606	CDK5R1	1.8227891899143204e-05
BAY-61-3606	PPARD	1.6049038162521037e-05
BAY-61-3606	GRIN1	1.5243899068802396e-05
BAY-61-3606	GRIN2A	1.5052295959813046e-05
BAY-61-3606	TANK	1.4971670869137342e-05
BAY-61-3606	CD82	1.4910168511515039e-05
BAY-61-3606	IRAK2	1.3932674883875714e-05
BAY-61-3606	ASAP2	1.3325846358352236e-05
BAY-61-3606	TOM1L1	1.2333717275544e-05
BAY-61-3606	MAP4K4	1.2166485966072833e-05
BAY-61-3606	CARD11	1.0590728383922937e-05
BAY-61-3606	ARHGEF11	1.0505263250084827e-05
BAY-61-3606	GRAP	1.006291317561384e-05
BAY-61-3606	RDX	1.003471032678084e-05
BAY-61-3606	FYB	9.832614664595572e-06
BAY-61-3606	TXK	9.149725299615106e-06
BAY-61-3606	KNG1	8.88355452636031e-06
BAY-61-3606	PELI1	8.822595339242222e-06
BAY-61-3606	CASK	8.5097090611146e-06
BAY-61-3606	MATK	8.481167956470438e-06
BAY-61-3606	TNS3	8.295584693049505e-06
BAY-61-3606	NUMB	8.218313691715724e-06
BAY-61-3606	CD36	8.136823054933733e-06
BAY-61-3606	PRLR	8.12793792199495e-06
BAY-61-3606	TGFB1I1	8.097487408303899e-06
BAY-61-3606	PTPA	8.055835404553074e-06
BAY-61-3606	PTPRB	7.886561767007522e-06
BAY-61-3606	EPHB1	7.799465996683658e-06
BAY-61-3606	FGFR3	7.628547401090825e-06
BAY-61-3606	IRAK4	7.589943279611545e-06
BAY-61-3606	PI4KA	7.387673146291451e-06
BAY-61-3606	ITGA5	7.192248257423883e-06
BAY-61-3606	SH2B1	7.0218488757138825e-06
BAY-61-3606	ALOX5	6.8272812755325565e-06
BAY-61-3606	TNFRSF11A	6.7142377686566824e-06
BAY-61-3606	UNC93B1	6.680209111899362e-06
BAY-61-3606	KRAS	6.54753874913378e-06
BAY-61-3606	IL15	6.0333989085112915e-06
BAY-61-3606	TLR1	5.8273765404899005e-06
BAY-61-3606	SH2B3	5.804591510934814e-06
BAY-61-3606	IL7R	5.750305812909427e-06
BAY-61-3606	OLIG1	5.664307245010654e-06
BAY-61-3606	GP1BB	5.421211128071867e-06
BAY-61-3606	ASAP1	5.412051643736174e-06
BAY-61-3606	SKAP1	5.3781281132471515e-06
BAY-61-3606	CD14	5.280888977359849e-06
BAY-61-3606	SELL	4.88319824614489e-06
BAY-61-3606	TLR5	4.857619541947841e-06
BAY-61-3606	SLA2	4.787220451217218e-06
BAY-61-3606	MAL	4.780071106702729e-06
BAY-61-3606	TAX1BP1	4.4788531675820485e-06
BAY-61-3606	P2RY2	4.314733936813559e-06
BAY-61-3606	PTPRE	4.24709761608495e-06
BAY-61-3606	ICAM2	3.9931025733995216e-06
BAY-61-3606	FCAR	3.924363675772482e-06
BAY-61-3606	ANXA6	3.820790520191379e-06
BAY-61-3606	PTPN3	3.6623963970782318e-06
BAY-61-3606	SH2D1A	3.4927156876594154e-06
BAY-61-3606	CD38	3.387305836074308e-06
BAY-61-3606	LNPEP	3.3650526151433188e-06
BAY-61-3606	SNX18	3.1382731382623717e-06
BAY-61-3606	F12	3.0931807552229637e-06
BAY-61-3606	AZI2	3.085586747170788e-06
BAY-61-3606	TLR8	3.060504897706285e-06
BAY-61-3606	EPHA8	3.0115385409165006e-06
BAY-61-3606	SDC2	3.0000036258871052e-06
BAY-61-3606	SPN	2.9700247456577463e-06
BAY-61-3606	CSF2RA	2.8401322626186924e-06
BAY-61-3606	TGFA	2.8188020825609837e-06
BAY-61-3606	HRG	2.6700688907090408e-06
BAY-61-3606	NDFIP1	2.613909054094864e-06
BAY-61-3606	KITLG	2.407564080229105e-06
BAY-61-3606	IL2RA	2.3991145759666582e-06
BAY-61-3606	EPB42	2.3703396743402338e-06
BAY-61-3606	LAT2	2.318794605684661e-06
BAY-61-3606	CD8B	2.1892307746270265e-06
BAY-61-3606	NDFIP2	2.180528187897677e-06
BAY-61-3606	GSTZ1	2.163256303223337e-06
BAY-61-3606	TNFSF10	2.1473601160138563e-06
BAY-61-3606	TPST1	2.0179920819851603e-06
BAY-61-3606	SNX8	1.8773107978923504e-06
BAY-61-3606	TMED1	1.8016066269099037e-06
BAY-61-3606	SH3RF1	1.7843300851051983e-06
BAY-61-3606	IL3RA	1.7683344727428875e-06
BAY-61-3606	LIME1	1.7474318544780308e-06
BAY-61-3606	TPPP	1.6627015208358396e-06
BAY-61-3606	ABCB1	1.6499750741942597e-06
BAY-61-3606	ITGAD	1.6316150893440374e-06
BAY-61-3606	ERAS	1.6052067421202304e-06
BAY-61-3606	IL13	1.562952980411271e-06
BAY-61-3606	CA2	1.560454744556409e-06
BAY-61-3606	LTA	1.5507702286338869e-06
BAY-61-3606	SPRED2	1.5488368197058388e-06
BAY-61-3606	NCR1	1.5445287424056245e-06
BAY-61-3606	PTPRH	1.5378944877665925e-06
BAY-61-3606	WDFY1	1.5035473377555769e-06
BAY-61-3606	PLXNB1	1.4756781645316238e-06
BAY-61-3606	CD226	1.4687415814538186e-06
BAY-61-3606	PRRC1	1.431973215982562e-06
BAY-61-3606	SEMA4D	1.421450186798388e-06
BAY-61-3606	TLR6	1.419455967771839e-06
BAY-61-3606	PIGR	1.352169700333761e-06
BAY-61-3606	MIF	1.3414444152978029e-06
BAY-61-3606	NTPCR	1.3335240911471523e-06
BAY-61-3606	GP9	1.3266535550897056e-06
BAY-61-3606	CYP4F2	1.2838898287932392e-06
BAY-61-3606	GP5	1.2754065843126276e-06
BAY-61-3606	CCR7	1.2173092356780396e-06
BAY-61-3606	SLC34A1	1.2127968941293756e-06
BAY-61-3606	IL13RA1	1.1823280924296328e-06
BAY-61-3606	CSF2	1.1814935488541115e-06
BAY-61-3606	RHAG	1.178433983106202e-06
BAY-61-3606	FCGR2B	1.1759791786455182e-06
BAY-61-3606	KIR2DS2	1.1547433596065842e-06
BAY-61-3606	KLRC2	1.1522636649691436e-06
BAY-61-3606	CAPNS1	9.51071840069917e-07
BAY-61-3606	SLC6A4	9.128669524256256e-07
BAY-61-3606	RAB40A	9.124994910968607e-07
BAY-61-3606	NRG2	8.224400255379601e-07
BAY-61-3606	TPST2	7.904201553934045e-07
BAY-61-3606	BTC	7.892541319536534e-07
BAY-61-3606	CA4	7.761886983996764e-07
BAY-61-3606	CLEC5A	7.701946989308877e-07
BAY-61-3606	KLRC3	7.677268030558972e-07
BAY-61-3606	FLT3LG	6.388992590516278e-07
BAY-61-3606	STK10	6.37385962945239e-07
BAY-61-3606	IGHG1	6.339383539940742e-07
BAY-61-3606	SLC39A11	6.30265932114813e-07
BAY-61-3606	CHRNA4	6.005355347750258e-07
BAY-61-3606	SMPD2	6.002380987864122e-07
BAY-61-3606	SLC25A35	5.881355178639895e-07
BAY-61-3606	CSF3	5.779959504621567e-07
BAY-61-3606	NCR3	5.764879206603285e-07
BAY-61-3606	ICAM5	5.377410799797614e-07
BAY-61-3606	MIB2	5.078718002747207e-07
BAY-61-3606	CLEC4C	4.85156155200542e-07
BAY-61-3606	TRO	4.4999448161016825e-07
BAY-61-3606	CD300E	3.834171747860953e-07
BAY-61-3606	CD300LB	3.834171747860953e-07
BAY-61-3606	KIR2DS3	3.834171747860953e-07
BAY-61-3606	SIGLEC14	3.834171747860953e-07
BAY-61-3606	SIRPB1	3.834171747860953e-07
BAY-61-3606	TREM2	3.834171747860953e-07
BAY-61-3606	EPO	3.6142973354856317e-07
BAY-61-3606	IGHD	3.415556612995061e-07
BAY-61-3606	PLSCR4	3.3737571241561003e-07
BAY-61-3606	SLC51B	3.354107040013107e-07
BAY-61-3606	IDO1	3.321031886717146e-07
BAY-61-3606	IL5RA	3.271501373305365e-07
BAY-61-3606	EPS8L2	3.203625234265389e-07
BAY-61-3606	C10orf35	3.203625234265387e-07
BAY-61-3606	ITPRIPL1	3.203625234265387e-07
BAY-61-3606	TM2D3	3.2036252342653857e-07
BAY-61-3606	LY6E	2.87108216002272e-07
BAY-61-3606	LILRB4	2.7550810223228466e-07
BAY-61-3606	NOX4	2.6876161198619003e-07
BAY-61-3606	VNN2	2.6474328143070807e-07
BAY-61-3606	NRG3	2.2487394635477705e-07
BAY-61-3606	CEACAM21	2.223783969876289e-07
BAY-61-3606	STAP1	2.0979169877530661e-07
BAY-61-3606	SLA	2.0979169877530606e-07
BAY-61-3606	SLC31A1	1.863460664142029e-07
BAY-61-3606	GABARAPL3	1.5284206337849302e-07
BAY-61-3606	NXPH3	1.3964511411762177e-07
BAY-61-3606	TRIM3	1.3344679842246726e-07
BAY-61-3606	CLCN6	1.3001119215164698e-07
BAY-61-3606	RECK	1.3001119215164692e-07
BAY-61-3606	SCIMP	1.2268579234400735e-07
BAY-61-3606	DUOXA1	1.226857923440073e-07
BAY-61-3606	RNF180	1.2268579234400724e-07
BAY-61-3606	PPM1L	1.0249176808474381e-07
BAY-61-3606	ST6GALNAC6	6.35013565658702e-08
BI-2536	APP	0.028045398989649303
BI-2536	SNCA	0.024385140064977717
BI-2536	MYO18A	0.0207515580859148
BI-2536	CENPJ	0.01901989412806381
BI-2536	CENPU	0.01794847305079919
BI-2536	BUB1B	0.017238276456425478
BI-2536	CHEK2	0.016296512513571445
BI-2536	CDC25C	0.013213162043696566
BI-2536	PCGF5	0.013126493143686257
BI-2536	DLG3	0.01244911582297283
BI-2536	VRK1	0.0099415862466755
BI-2536	RABL6	0.006233182108727613
BI-2536	PRNP	0.0033121754687019467
BI-2536	SNCB	0.002852405051724677
BI-2536	FGD6	0.002761411789575933
BI-2536	PSMB5	0.0014002169342297367
BI-2536	CTBP1	0.0013550210144920645
BI-2536	PSMB3	0.0013236648488239241
BI-2536	BRCA2	0.0011847680782483081
BI-2536	MCM6	0.0011752259023376733
BI-2536	RACGAP1	0.0011672368152125855
BI-2536	BUB1	0.0010747141504605867
BI-2536	KIF2C	0.0010582931049071377
BI-2536	CEP55	0.0009170251273113187
BI-2536	NDC80	0.000910049864611341
BI-2536	PLK4	0.0008925574078262814
BI-2536	TOPBP1	0.0008712672352989447
BI-2536	GTSE1	0.0008403573460447197
BI-2536	MRPL55	0.0008270422166730528
BI-2536	ORC3	0.0008029252929004994
BI-2536	CEP97	0.0007854128379049863
BI-2536	TPT1	0.0007062079957695335
BI-2536	ERCC4	0.0006059933598837245
BI-2536	CENPQ	0.0005815299223010098
BI-2536	PRC1	0.0005700934408073173
BI-2536	RRM2	0.0005343706906677745
BI-2536	BICD2	0.0004647709152635696
BI-2536	ACTL6B	0.00046314750236961836
BI-2536	RAI14	0.0004519939067488068
BI-2536	MUS81	0.0004204366932378719
BI-2536	ASPM	0.0003966942086211317
BI-2536	TRIOBP	0.00038210292818659
BI-2536	KLHL22	0.0003317906742395627
BI-2536	MYT1	0.00033124746429242336
BI-2536	PKMYT1	0.0003309957667145844
BI-2536	CIC	0.00032980766793828925
BI-2536	FOXJ1	0.00029845199058174286
BI-2536	NEK9	0.00026623698711351977
BI-2536	CDC14A	0.0002341822481141672
BI-2536	KLHL9	0.0002332572800851773
BI-2536	PTPN14	0.0001992785158365268
BI-2536	PITPNM1	0.00016472315112728032
BI-2536	CEP68	0.00013179975629248392
BI-2536	PPP2R5C	0.00012776992197977108
BI-2536	DNHD1	9.889500661954555e-05
BI-2536	POLK	9.305040090587496e-05
BI-2536	EXOC3	7.664298163071686e-05
BI-2536	DBNL	7.111241515861183e-05
BI-2536	MAPRE2	6.844899141458268e-05
BI-2536	CENPN	5.945137287693247e-05
BI-2536	CENPM	5.895284964186916e-05
BI-2536	LIN7A	5.556712095941302e-05
BI-2536	ZMYM1	5.415400632631362e-05
BI-2536	MIER1	4.819211580790849e-05
BI-2536	SEMA4C	4.572537339203057e-05
BI-2536	DYRK3	2.651484534366585e-05
BI-2536	ADGRL1	2.4754374132610747e-05
BI-2536	CRIPT	2.088110481848864e-05
BI-2536	CNKSR2	2.0653720714957542e-05
BI-2536	NLGN1	2.0540452724342125e-05
BI-2536	PLCB2	2.0216487868896467e-05
BI-2536	APLP1	1.8383563037611905e-05
BI-2536	GRIK5	1.6583581303026003e-05
BI-2536	NLGN3	1.6450135282759126e-05
BI-2536	GRIN2C	1.6419177982829382e-05
BI-2536	USP17L2	1.411900536748154e-05
BI-2536	NDFIP1	1.3980334059658167e-05
BI-2536	NLGN2	1.2318737893551892e-05
BI-2536	FGF13	1.13064123007804e-05
BI-2536	BARX1	1.1244909624932961e-05
BI-2536	SLC6A4	1.1180928357304328e-05
BI-2536	HOXC6	1.0477790219744528e-05
BI-2536	KIAA0586	9.490661000690083e-06
BI-2536	PLEKHF2	5.221678968143997e-06
BI-2536	BACE2	4.149242717755195e-06
BI-2536	ANKS4B	3.350013184821295e-06
BI-2536	TCP10	3.349057570215157e-06
BI-2536	NUP62CL	3.3221823315738535e-06
BI-2536	LSP1	2.8908903736252203e-06
BI-2536	LFNG	2.4960779277662317e-06
BI-2536	EOGT	2.480592723688111e-06
BI-2536	CPLX2	2.47954187566132e-06
BI-2536	CPEB1	1.6635153127250446e-06
BI-2536	PLA1A	1.6610921071285973e-06
BI-2536	IDO1	1.659661127113857e-06
BI-2536	DNAH14	1.6549722829023311e-06
BI-2536	DIRAS1	1.6542854410860643e-06
BI-2536	SLC40A1	1.652567661455108e-06
BI-2536	CACNG3	1.6513582541250985e-06
BI-2536	ECHDC1	1.6510318787342164e-06
BI-2536	KIF16B	1.4006043958726959e-06
BI-2536	STAB2	1.2253624391366645e-06
BI-2536	GLB1L	8.252287476724834e-07
BI-2536	CFHR2	8.252287476724834e-07
BI-2536	DNAH1	8.252287476724827e-07
BI-2536	RNASE11	8.252287476724827e-07
BI-2536	ST6GALNAC6	8.252287476724827e-07
BI-2536	FAM19A4	8.252287476724823e-07
BI-2536	FRMD8	8.252287476724823e-07
BI-2536	SLC17A5	8.252287476724823e-07
BI-2536	TTLL7	8.252287476724821e-07
BI-2536	IGSF10	8.25228747672482e-07
BI-2536	C14orf93	8.252287476724814e-07
BI-2536	MTIF3	5.953420908051817e-07
BI-2536	NMRAL1	5.623494443524474e-07
BI-2536	GPX2	5.515114936162381e-07
BI-2536	MAZ	5.036894024564422e-07
BIX02189	YWHAZ	0.015773255868393992
BIX02189	HSP90AB1	0.01562812386049698
BIX02189	PRKCZ	0.014218663012177325
BIX02189	RPL28	0.012350592075591551
BIX02189	MAP3K3	0.01156559413672432
BIX02189	MAP3K2	0.009322725787673777
BIX02189	BAD	0.007734933963658932
BIX02189	STAMBP	0.0056413711475270046
BIX02189	YWHAH	0.003980243813795315
BIX02189	PFDN5	0.0030087059185230683
BIX02189	MEF2C	0.0027366522650147905
BIX02189	PPP3CA	0.00241669545654164
BIX02189	VBP1	0.002214566873143928
BIX02189	GJA1	0.0020770133627155797
BIX02189	PFDN6	0.0016594923117649325
BIX02189	MEF2D	0.001626084878894476
BIX02189	EGLN3	0.0009690195334558807
BIX02189	ELK4	0.0009678652772010779
BIX02189	MYLK2	0.0006471797639500853
BIX02189	ASRGL1	0.00029376020505669456
BIX02189	PDPK1	0.00012784337718828263
BIX02189	BRAF	0.00011500143926933071
BIX02189	PPM1A	6.869858012050396e-05
BIX02189	PRKCQ	6.758723637539232e-05
BIX02189	PRKD1	5.42941355261635e-05
BIX02189	FRS2	5.250877582482354e-05
BIX02189	PARD6B	4.2270513466987346e-05
BIX02189	AKT1S1	3.204911104745567e-05
BIX02189	GRB14	3.1208163702991704e-05
BIX02189	AKT3	2.909342337318224e-05
BIX02189	PEBP1	2.536751138866222e-05
BIX02189	LLGL1	2.445761626501162e-05
BIX02189	ARHGAP17	2.42672799082725e-05
BIX02189	PDRG1	2.2194309028124546e-05
BIX02189	EGLN1	2.0822254878927234e-05
BIX02189	CHMP1B	2.071035927050738e-05
BIX02189	CHMP5	2.043884289575843e-05
BIX02189	PARD6G	1.7577375242218453e-05
BIX02189	RAB4A	1.4593195227109893e-05
BIX02189	CHMP4C	1.3975121608990563e-05
BIX02189	BCL2L10	9.426363625041987e-06
BIX02189	HIF3A	8.885691761117968e-06
BIX02189	MBP	8.572924264442315e-06
BIX02189	GIMAP5	6.997598330200357e-06
BIX02189	FABP4	6.284634999117485e-06
BIX02189	SMYD2	5.506818233946383e-06
BIX02189	TBX2	5.30616192767839e-06
BIX02189	NQO1	3.6524838885734428e-06
BIX02189	TRIM36	3.27521947663276e-06
BIX02189	TYMP	2.652587963620129e-06
BIX02189	DDIT4	2.415551419599691e-06
BIX02189	TFG	2.388610310459739e-06
BIX02189	NAB1	2.2005492073223297e-06
BIX02189	DTX4	1.9588866697832e-06
BIX02189	TSSK1B	1.9584720638742354e-06
BIX02189	NEDD4L	1.7511589431102834e-06
BIX02189	SLC8A2	1.677902235640741e-06
BIX02189	DIP2B	1.57342315070471e-06
BIX02189	SPSB1	1.292836326806348e-06
BIX02189	TNK1	1.2148215835407059e-06
BIX02189	ARHGEF16	1.0815186266850093e-06
BIX02189	RNF216	1.0559400185493922e-06
BIX02189	GABRB2	1.0402183709493972e-06
BIX02189	SLC22A8	9.80259428623048e-07
BIX02189	B4GALT2	6.773438007203805e-07
BIX02189	SGSM3	6.63582543998587e-07
BIX02189	METAP2	6.437635611968403e-07
BIX02189	TACO1	6.423890972403705e-07
BIX02189	ST13P4	5.787137421428229e-07
BIX02189	FASTK	3.11131273352518e-07
BIX02189	ENTPD5	1.8506092874580427e-07
BIX02189	NPIPA1	1.8440493746206537e-07
BIX02189	LRRN3	7.898827325427006e-08
BMS-345541	EEF1A1	0.003709854959743425
BMS-345541	MAP3K14	0.003648840908052853
BMS-345541	MAP3K7	0.0031614673067791588
BMS-345541	PRKCD	0.002942150756977748
BMS-345541	MAP3K3	0.002936614372131289
BMS-345541	PPP2CA	0.002929662114197312
BMS-345541	CASP8	0.002896657365547685
BMS-345541	TBK1	0.002889667662743877
BMS-345541	PRKDC	0.0028888700413646413
BMS-345541	NOTCH1	0.002864442722146255
BMS-345541	TP63	0.0028348667626042177
BMS-345541	TP73	0.0028281983705253024
BMS-345541	CDC37	0.002749484932541047
BMS-345541	RIPK1	0.0027482252445791442
BMS-345541	IRS1	0.0026566029181531586
BMS-345541	NFKBIB	0.0026407333279423483
BMS-345541	TNFRSF1A	0.002630857292263177
BMS-345541	TRIM27	0.0025775235300491213
BMS-345541	BCL2	0.002559926227627389
BMS-345541	RICTOR	0.002336296129879775
BMS-345541	TGFBR1	0.002328976853147865
BMS-345541	TNFAIP3	0.002308011408053845
BMS-345541	DNAJA3	0.0023039351034226862
BMS-345541	PRKCB	0.0021645689933268717
BMS-345541	IKBKAP	0.0021397928172349964
BMS-345541	BCL10	0.0020590706370724123
BMS-345541	MAVS	0.0020520995451745482
BMS-345541	PRKCI	0.0020252103893025016
BMS-345541	TRAF1	0.0019939520711006018
BMS-345541	RPTOR	0.001945253731928561
BMS-345541	KEAP1	0.0017672412277139184
BMS-345541	PRKCQ	0.0017355968833365869
BMS-345541	EIF2AK2	0.0017134702458508715
BMS-345541	GLI1	0.0016943833958229994
BMS-345541	TNF	0.001654148221370617
BMS-345541	BID	0.0016247885112728449
BMS-345541	PPM1B	0.0016220385298726548
BMS-345541	TANK	0.0015862086659146882
BMS-345541	CD40	0.0014020707751275408
BMS-345541	MAP4K4	0.0013332305520683087
BMS-345541	FKBP5	0.0013279181779078727
BMS-345541	MLST8	0.0012585854946735534
BMS-345541	SNAP91	0.0012565121947102447
BMS-345541	MAP3K11	0.001249423614984462
BMS-345541	TRPC4AP	0.0011882685063316176
BMS-345541	HSPA1B	0.0011167237362201096
BMS-345541	PYCARD	0.0011139723288056953
BMS-345541	TNIP2	0.0009617555992411561
BMS-345541	ERC1	0.0009551883727237473
BMS-345541	USP18	0.0008895870113115338
BMS-345541	NLRX1	0.0006617407495379043
BMS-345541	PELI1	0.0005815102796112693
BMS-345541	SLC25A13	0.0005267286239942022
BMS-345541	CSF2RA	0.00036632466301899866
BMS-345541	PYDC1	0.00029369057606157685
BMS-345541	NLRC5	0.00029211274411840976
BMS-345541	LTBR	0.00026287211334952273
BMS-345541	TRIO	0.00024996373864691194
BMS-345541	GLUL	0.00022812445915969894
BMS-345541	TIRAP	2.7840379623486158e-05
BMS-345541	ERN1	2.233011973477497e-05
BMS-345541	MAPK8IP1	1.7925533009165523e-05
BMS-345541	IRAK2	1.5984395365196092e-05
BMS-345541	TAB3	1.3430741677453364e-05
BMS-345541	PIK3CB	1.2506422798360374e-05
BMS-345541	RBCK1	1.1506019902523836e-05
BMS-345541	OPRD1	1.0833403014001663e-05
BMS-345541	TICAM2	1.0277233918266406e-05
BMS-345541	DET1	9.85008370964361e-06
BMS-345541	NLRC4	6.56205477903957e-06
BMS-345541	NLRP3	5.414039475109912e-06
BMS-345541	TNFSF10	5.195724143814187e-06
BMS-345541	FBXO24	5.0274244883005335e-06
BMS-345541	PPP6C	4.525147041397403e-06
BMS-345541	MAPK6	4.476482560527719e-06
BMS-345541	BAMBI	4.1762468868280805e-06
BMS-345541	AZI2	4.176044375722623e-06
BMS-345541	BST2	3.964563732733267e-06
BMS-345541	ATP2A3	3.87267214963917e-06
BMS-345541	NLRP1	3.8271182169705974e-06
BMS-345541	NEIL2	3.76054633683636e-06
BMS-345541	PCYT1A	3.3801693504926117e-06
BMS-345541	SRPRA	3.3736151198682004e-06
BMS-345541	CLIP3	3.2825635045689947e-06
BMS-345541	ENC1	3.0916258456194613e-06
BMS-345541	MINK1	2.987657296636736e-06
BMS-345541	CABLES1	2.977283345322987e-06
BMS-345541	TLR5	2.713533558637821e-06
BMS-345541	MS4A2	2.6962439547438356e-06
BMS-345541	CD40LG	2.304479531953872e-06
BMS-345541	ATP2A1	2.231822581793818e-06
BMS-345541	TNFSF9	1.928689245027468e-06
BMS-345541	MBP	1.846437846385374e-06
BMS-345541	FRMD6	1.7124557133299332e-06
BMS-345541	RHOBTB1	1.6607619424308775e-06
BMS-345541	ICAM3	1.619419727680044e-06
BMS-345541	VEPH1	1.5052036060064122e-06
BMS-345541	TCF19	1.4092151858538671e-06
BMS-345541	CARD10	1.3513246667335674e-06
BMS-345541	KIF17	1.326313071396102e-06
BMS-345541	CSF1	1.3195144020736592e-06
BMS-345541	PHLPP2	1.3175491494962395e-06
BMS-345541	ITGAD	1.301144746137885e-06
BMS-345541	PNPLA2	1.2931610713205368e-06
BMS-345541	COMMD5	1.2630398218167131e-06
BMS-345541	SACS	1.1911885364579895e-06
BMS-345541	IRF6	1.1804094619841672e-06
BMS-345541	NFKBIZ	1.1587259263603935e-06
BMS-345541	STK36	1.156194799373716e-06
BMS-345541	TMBIM6	1.1523893270686888e-06
