cases.0.case_id	file_id	file_name	id
fc689cd4-44a8-4160-afb4-242bde29ec18	ce2fee54-57da-4034-971d-eefbb54caedb	e03b56a7-e268-405c-a496-4eb9acced8ce.rna_seq.star_gene_counts.tsv.gz	ce2fee54-57da-4034-971d-eefbb54caedb
71f5bda6-c482-4142-9e13-ae9ee4dc3afb	fbf17ccf-8c6d-4d53-b93a-d47fa583b154	7bd81b4e-0f1b-476d-aca5-b31f69f37581.htseq_counts.txt.gz	fbf17ccf-8c6d-4d53-b93a-d47fa583b154
b6a1561a-97ee-4f64-b417-391ccc08f707	2a4f230d-9548-4cdf-b2a0-5c098eb61cb3	30520ecd-c6bd-4039-9b1a-d3f999235598.FPKM.txt.gz	2a4f230d-9548-4cdf-b2a0-5c098eb61cb3
d7ac181d-ce1b-4672-953e-aeff29615636	fcbfa230-dab5-421e-8542-61dcda41d196	38b05dca-6d3f-4999-aded-0870bfd8f7e7.htseq_counts.txt.gz	fcbfa230-dab5-421e-8542-61dcda41d196
668518ae-43b6-4daf-85e8-20f3a512027c	5cf68d1a-2676-4621-9a10-2c4204a4bb32	79aeae00-1898-4885-8b24-62d37ac0908e.rna_seq.star_gene_counts.tsv.gz	5cf68d1a-2676-4621-9a10-2c4204a4bb32
d844bb04-7102-44d8-989d-e412339d7d48	5124391a-0663-495c-95c8-42001293a2de	a6ddcc84-8e4d-4c68-885c-2d51168eec97.htseq_counts.txt.gz	5124391a-0663-495c-95c8-42001293a2de
ff87de39-5f94-4706-8d87-1aad2525874e	fb9dc0f4-2e10-4e42-a5c8-985464ffd2a8	7a33674a-4f33-452b-9ac5-cf692bd50229.FPKM.txt.gz	fb9dc0f4-2e10-4e42-a5c8-985464ffd2a8
3e32e738-6c3c-413f-bb2b-8ab62b55c57c	a168b488-04b1-4500-a240-940ebddd1578	3b414e57-3a51-4812-b81e-5fbc24029d31.rna_seq.star_gene_counts.tsv.gz	a168b488-04b1-4500-a240-940ebddd1578
c6f03bd6-e8e1-4e41-a2ec-464188a3277f	73b3aab2-743b-47d5-a617-4122e34a2033	f614399c-b5dc-4f38-aace-83f8db3b841a.FPKM.txt.gz	73b3aab2-743b-47d5-a617-4122e34a2033
490344a3-9367-42cb-b109-8562eed90bdf	dbdb74b5-2d9e-495d-ae45-15473c6e3af7	6b2583f1-bbea-4020-ad73-8a59589b8cc3.htseq_counts.txt.gz	dbdb74b5-2d9e-495d-ae45-15473c6e3af7
63f87552-091c-4c27-bce0-a37e6657777f	23a15337-9d29-44e9-9dd3-c6699fede698	80b9fcf4-185c-4e52-bcff-8ab52ab4bfa5.htseq_counts.txt.gz	23a15337-9d29-44e9-9dd3-c6699fede698
f5393eea-abad-4f59-a19d-4ac65bd0ad65	f46921a5-4db6-4401-ae13-74d9d5375c36	71d2419c-9d19-400c-95cd-c5ad9ec0d69b.rna_seq.star_gene_counts.tsv.gz	f46921a5-4db6-4401-ae13-74d9d5375c36
eee1adb4-f965-43a2-8037-ff706c37e0cc	bd3dcc93-bfbe-4035-9c16-3978ccec209e	1e7dc767-94e5-416f-92eb-bd32720f5a5b.rna_seq.star_gene_counts.tsv.gz	bd3dcc93-bfbe-4035-9c16-3978ccec209e
cecdd55a-4d5c-4050-8ff5-b89305078289	0541851c-ac0c-496e-93d2-3c03921fa6bd	c92f3dc4-24ea-457b-b90a-d6d599b14a73.rna_seq.star_gene_counts.tsv.gz	0541851c-ac0c-496e-93d2-3c03921fa6bd
b6a1561a-97ee-4f64-b417-391ccc08f707	796a7809-af8d-48bc-aec2-b7c9405bd5ac	8bae4355-1fce-4604-84e4-f57937445d10.rna_seq.star_gene_counts.tsv.gz	796a7809-af8d-48bc-aec2-b7c9405bd5ac
eee1adb4-f965-43a2-8037-ff706c37e0cc	ebc46cee-865e-4cb9-a9f4-9cafd238323a	8236bc9d-2156-4991-a5eb-223e02229b3a.FPKM.txt.gz	ebc46cee-865e-4cb9-a9f4-9cafd238323a
e7b173c2-b03c-4da3-9f20-59f922bb4f50	7d61e4f0-f957-43d2-bf00-108347c1d3c8	9c110cd2-aca9-4fa4-8035-193554239aac.htseq_counts.txt.gz	7d61e4f0-f957-43d2-bf00-108347c1d3c8
d7f95afc-d9d9-497e-b7ba-cdaec4d300b4	72f18ce2-a155-4715-a1df-d736092946ea	84bba63e-1ed1-4832-9559-d7752cc741b2.FPKM-UQ.txt.gz	72f18ce2-a155-4715-a1df-d736092946ea
51073092-c813-4fec-a104-8fff32e249b2	b93e2676-46f6-4c88-b513-5766206d57ec	fbaec595-23e3-43cf-aa61-94cab5b8d4be.rna_seq.star_gene_counts.tsv.gz	b93e2676-46f6-4c88-b513-5766206d57ec
cecdd55a-4d5c-4050-8ff5-b89305078289	ed85f6c3-56dd-4526-845e-c25a3233b198	bc06ad7f-7af9-4e8c-8bbe-908faf0d7edc.htseq_counts.txt.gz	ed85f6c3-56dd-4526-845e-c25a3233b198
eee1adb4-f965-43a2-8037-ff706c37e0cc	9390cae7-8685-4263-b7e9-4955c0341110	cdd8996e-fb92-4499-83fa-ef393afbe86c.htseq_counts.txt.gz	9390cae7-8685-4263-b7e9-4955c0341110
eee1adb4-f965-43a2-8037-ff706c37e0cc	b35f106d-2c41-4347-80b9-97f9e77b727f	cdd8996e-fb92-4499-83fa-ef393afbe86c.FPKM.txt.gz	b35f106d-2c41-4347-80b9-97f9e77b727f
eee1adb4-f965-43a2-8037-ff706c37e0cc	cb6910fd-9a97-45af-9dfa-0cd167a5fafa	f7b2476f-2087-4e10-8571-bd8e1fcbb835.FPKM.txt.gz	cb6910fd-9a97-45af-9dfa-0cd167a5fafa
0b2618b5-3ece-4655-b4ed-ed4b51ab6702	feb941f9-6d2a-442e-adb3-e2b7badc945f	f56914cc-9cb0-4ea1-bfb9-00f47aba98ef.rna_seq.star_gene_counts.tsv.gz	feb941f9-6d2a-442e-adb3-e2b7badc945f
670dc6a3-d40a-4283-8e99-c847d33b5099	91a90560-b16d-44f1-8aa5-7ac71286ee74	4584bfa8-d55e-4bdc-a045-5b036c653a2a.FPKM.txt.gz	91a90560-b16d-44f1-8aa5-7ac71286ee74
34515919-3925-4349-ac41-2dabd824af90	96e2d1d3-66f3-4939-9ad5-ee4ddfa0e647	b4d9e72d-329f-42e3-bf0b-0a6d588ddd0d.rna_seq.star_gene_counts.tsv.gz	96e2d1d3-66f3-4939-9ad5-ee4ddfa0e647
0b2618b5-3ece-4655-b4ed-ed4b51ab6702	f96d3a5f-db05-48ad-a28c-5160d94b411f	11c215d3-3a8d-43e5-8227-f8e993e1e021.htseq_counts.txt.gz	f96d3a5f-db05-48ad-a28c-5160d94b411f
3e32e738-6c3c-413f-bb2b-8ab62b55c57c	4435be1e-0e1d-48cb-8b63-33e66506afbd	018e080c-09c4-4911-9025-b5a2384ed71b.FPKM.txt.gz	4435be1e-0e1d-48cb-8b63-33e66506afbd
775ec7b4-96c9-4246-b025-41b4981ea736	aa2b790e-373e-4eb1-88bb-02b10d9b50b6	1c75df78-5aca-4280-a22b-044670ba86ab.FPKM.txt.gz	aa2b790e-373e-4eb1-88bb-02b10d9b50b6
63f87552-091c-4c27-bce0-a37e6657777f	0ffcd3cb-7f2e-46b3-8b35-ebf3d648ffdb	8c71ff95-b3fe-4aa1-a1c8-ffe372c373a9.rna_seq.star_gene_counts.tsv.gz	0ffcd3cb-7f2e-46b3-8b35-ebf3d648ffdb
fc689cd4-44a8-4160-afb4-242bde29ec18	99b17412-3714-4c4b-81c7-65ded4dd7dbf	c5b00790-f1c8-46ee-bbdc-48fe1cab3e24.FPKM-UQ.txt.gz	99b17412-3714-4c4b-81c7-65ded4dd7dbf
6bec9fdd-64f1-4cf4-90e6-8a3610a6b641	d2626c53-f54a-470c-bd3e-a7f9a56eaa60	495e2311-9c39-4a39-b01a-9353a08cb64d.rna_seq.star_gene_counts.tsv.gz	d2626c53-f54a-470c-bd3e-a7f9a56eaa60
ad6f1cc8-b339-454e-ba88-bf4b1a5f27c9	098dc1b1-b0dd-447d-9383-965eb8443cbc	d8ab768a-388e-4dfe-afad-88d83c2329c4.htseq_counts.txt.gz	098dc1b1-b0dd-447d-9383-965eb8443cbc
f5393eea-abad-4f59-a19d-4ac65bd0ad65	54ff73e6-8eff-4ce8-8625-7ceba26240ed	b850c213-ce46-4095-80a7-e38d7de12e08.FPKM.txt.gz	54ff73e6-8eff-4ce8-8625-7ceba26240ed
4d8466c3-dcb1-491b-9856-b68cf8226648	14cbf43d-ad7b-451b-80b6-8f6f100e1d8d	1efaf04d-28f9-4429-85eb-a786adee5500.htseq_counts.txt.gz	14cbf43d-ad7b-451b-80b6-8f6f100e1d8d
ad6f1cc8-b339-454e-ba88-bf4b1a5f27c9	c82279c7-512e-4b60-a598-8f40c298ab18	d8ab768a-388e-4dfe-afad-88d83c2329c4.FPKM.txt.gz	c82279c7-512e-4b60-a598-8f40c298ab18
670dc6a3-d40a-4283-8e99-c847d33b5099	a83a96b7-de8b-4c44-8605-4b86e94712e6	2205a0d2-bf0a-40f0-bf36-a96a8816325a.rna_seq.star_gene_counts.tsv.gz	a83a96b7-de8b-4c44-8605-4b86e94712e6
11f1276f-d829-43ff-b519-81e994e2e4fe	c8bfd3c9-9b79-46cb-b9e8-c203242e6e6e	719f7392-0c7b-4529-99c3-b3db6c42b382.htseq_counts.txt.gz	c8bfd3c9-9b79-46cb-b9e8-c203242e6e6e
d844bb04-7102-44d8-989d-e412339d7d48	a832e3b5-0194-44dc-8665-636c5a9ba8da	a6ddcc84-8e4d-4c68-885c-2d51168eec97.FPKM.txt.gz	a832e3b5-0194-44dc-8665-636c5a9ba8da
789c341c-8797-4253-8bf9-93638c4d7de6	ba6fb9c6-e166-4627-8e70-8956fde86b58	a19323f8-9f24-48bd-96a7-33f86ae9c388.rna_seq.star_gene_counts.tsv.gz	ba6fb9c6-e166-4627-8e70-8956fde86b58
9c5b064f-99bd-4178-ad75-2b98c61c761c	41338cdc-465d-44a6-8afd-adc0f5e0ed5a	c253e1b5-5de9-47e6-b58a-af8458e5c853.rna_seq.star_gene_counts.tsv.gz	41338cdc-465d-44a6-8afd-adc0f5e0ed5a
08f63445-b236-4f97-b76a-2e5f4b3c5ff5	72421275-c707-4581-879d-ef1c77dbe367	f56563df-1622-4bca-bfe0-fe0ceddd893e.rna_seq.star_gene_counts.tsv.gz	72421275-c707-4581-879d-ef1c77dbe367
8e86e075-f718-4173-9d1e-a6c47fce1528	498b05f4-b5e4-41cf-b5f7-a83173b8eabb	07aaf5cd-83c5-4784-b7a7-324d056e7019.htseq_counts.txt.gz	498b05f4-b5e4-41cf-b5f7-a83173b8eabb
fc689cd4-44a8-4160-afb4-242bde29ec18	36cb56b3-3482-4758-8410-5d60d7a5a1ef	c5b00790-f1c8-46ee-bbdc-48fe1cab3e24.FPKM.txt.gz	36cb56b3-3482-4758-8410-5d60d7a5a1ef
5931f374-24fc-4e51-9bc4-80f9cb9d0d91	52bf0ca9-6f0e-4003-a72e-2df2e24e7e8d	fad4ebeb-527a-43d2-982c-1c662d92213c.htseq_counts.txt.gz	52bf0ca9-6f0e-4003-a72e-2df2e24e7e8d
51073092-c813-4fec-a104-8fff32e249b2	f7d1b01a-1a66-494c-839c-80fc7ea78da2	21f045a3-cf78-47f9-b36d-d0b3f1e35060.htseq_counts.txt.gz	f7d1b01a-1a66-494c-839c-80fc7ea78da2
f7a6e992-9f97-4387-85c6-18da46a97aac	af74465b-c073-4879-8048-c791e5afd530	1215145b-b5bb-4cbf-922f-64722c537ee3.htseq_counts.txt.gz	af74465b-c073-4879-8048-c791e5afd530
8e86e075-f718-4173-9d1e-a6c47fce1528	ad6d9fcb-6e79-48fe-8d35-774bc61a6c6e	07aaf5cd-83c5-4784-b7a7-324d056e7019.FPKM.txt.gz	ad6d9fcb-6e79-48fe-8d35-774bc61a6c6e
57aeef7a-e0c6-4e53-90ce-c213c5263544	422f20b3-c394-4a7d-a4bc-d022ccddba76	ec392d74-9f55-4363-a8bb-62bb4716343c.htseq_counts.txt.gz	422f20b3-c394-4a7d-a4bc-d022ccddba76
11f1276f-d829-43ff-b519-81e994e2e4fe	d7391cb5-f612-4e6b-859e-e9d3b299ab66	719f7392-0c7b-4529-99c3-b3db6c42b382.FPKM-UQ.txt.gz	d7391cb5-f612-4e6b-859e-e9d3b299ab66
ad6f1cc8-b339-454e-ba88-bf4b1a5f27c9	15167429-0057-4dbe-8b87-cb62c4c874ae	d8ab768a-388e-4dfe-afad-88d83c2329c4.FPKM-UQ.txt.gz	15167429-0057-4dbe-8b87-cb62c4c874ae
775ec7b4-96c9-4246-b025-41b4981ea736	ea7b3dc0-056d-47e2-968c-72d0b2bad9a3	1c75df78-5aca-4280-a22b-044670ba86ab.FPKM-UQ.txt.gz	ea7b3dc0-056d-47e2-968c-72d0b2bad9a3
ec7df26c-62a3-41de-bb81-fde371433004	e4e97b5c-5d9e-4228-9c21-f85e1985b106	debf13cb-14bd-4a72-8fd0-5602b7829c87.rna_seq.star_gene_counts.tsv.gz	e4e97b5c-5d9e-4228-9c21-f85e1985b106
f5393eea-abad-4f59-a19d-4ac65bd0ad65	bccd2c0b-9d6a-47b7-9505-7c24ab766757	b850c213-ce46-4095-80a7-e38d7de12e08.FPKM-UQ.txt.gz	bccd2c0b-9d6a-47b7-9505-7c24ab766757
5ff50c23-54c5-4296-a164-1160cfa629c4	79d49056-d95a-4a71-ad16-179528d65b06	044f8701-5e9f-4300-beb2-41fef8096685.FPKM-UQ.txt.gz	79d49056-d95a-4a71-ad16-179528d65b06
c6f03bd6-e8e1-4e41-a2ec-464188a3277f	b10d8f65-8938-41be-a0fa-6dc017f37f9c	f614399c-b5dc-4f38-aace-83f8db3b841a.FPKM-UQ.txt.gz	b10d8f65-8938-41be-a0fa-6dc017f37f9c
c9d50190-5241-4021-b885-b4e983ba3a4b	90405973-2e1a-473e-9095-ff8c046c1f26	ab82d4af-1327-4e2b-81e6-06ba12ee9e80.FPKM-UQ.txt.gz	90405973-2e1a-473e-9095-ff8c046c1f26
d844bb04-7102-44d8-989d-e412339d7d48	b39b3118-1cb1-4760-b54c-3c1c9812b3c0	910d2ddf-45bb-4d0c-bcc5-09432b23c8f1.rna_seq.star_gene_counts.tsv.gz	b39b3118-1cb1-4760-b54c-3c1c9812b3c0
5cba90b4-5473-4826-a945-c50f2663e252	a75fface-af41-45c0-989e-20982e420f73	d4f8538e-93d1-40ba-9c89-ad59ab96c1f7.htseq_counts.txt.gz	a75fface-af41-45c0-989e-20982e420f73
ece88485-dae8-4f8e-b922-e2c6f8bffd7c	d1a4d594-3957-4620-9bab-40815792ad1e	9618c27d-d2ee-4e70-b713-412513b761bd.FPKM-UQ.txt.gz	d1a4d594-3957-4620-9bab-40815792ad1e
34515919-3925-4349-ac41-2dabd824af90	362f7431-6cc2-4b7a-967d-77aa83cac4bc	e416eb09-74b9-47b3-872a-d3f5c7ce55a7.FPKM-UQ.txt.gz	362f7431-6cc2-4b7a-967d-77aa83cac4bc
4d8466c3-dcb1-491b-9856-b68cf8226648	c95ebcda-9878-47f7-b5d3-df7789479dda	1efaf04d-28f9-4429-85eb-a786adee5500.FPKM-UQ.txt.gz	c95ebcda-9878-47f7-b5d3-df7789479dda
c6f03bd6-e8e1-4e41-a2ec-464188a3277f	f32528d0-ba0d-4b07-89ce-92456653a635	2fa3c23c-cd0a-4c1b-81e7-3dc95cefbce8.rna_seq.star_gene_counts.tsv.gz	f32528d0-ba0d-4b07-89ce-92456653a635
d277d0dd-4be9-484f-ba57-2d9ac16c6736	31892850-4748-49f4-8702-f0081835c126	0d8f7b8d-96cf-46f7-9bb7-a6a976042c0a.rna_seq.star_gene_counts.tsv.gz	31892850-4748-49f4-8702-f0081835c126
f3aa1797-24fc-4fd1-a9f0-35acbc767562	957b6ebf-34d4-40e2-8b51-e560354d214c	4d479680-4db6-432b-a5b4-1b7f1538447a.rna_seq.star_gene_counts.tsv.gz	957b6ebf-34d4-40e2-8b51-e560354d214c
ec7df26c-62a3-41de-bb81-fde371433004	ae8e5d01-eb92-4d0a-afd4-f6b9e9074b3d	19627314-9c27-46fc-88c7-a4a4129734f8.FPKM-UQ.txt.gz	ae8e5d01-eb92-4d0a-afd4-f6b9e9074b3d
d844bb04-7102-44d8-989d-e412339d7d48	0431cddc-a418-4a79-a34d-6c041394e8e4	a6ddcc84-8e4d-4c68-885c-2d51168eec97.FPKM-UQ.txt.gz	0431cddc-a418-4a79-a34d-6c041394e8e4
c6f03bd6-e8e1-4e41-a2ec-464188a3277f	f654ac9a-b0db-44f4-a676-98413891ae43	dec5e5a1-09c1-404c-8f50-ff351412dc31.htseq_counts.txt.gz	f654ac9a-b0db-44f4-a676-98413891ae43
eee1adb4-f965-43a2-8037-ff706c37e0cc	0cba527b-388d-4e00-aecf-a8651fcd66be	bf13bb79-70b4-4e50-aa11-b07933398cc1.FPKM-UQ.txt.gz	0cba527b-388d-4e00-aecf-a8651fcd66be
6bec9fdd-64f1-4cf4-90e6-8a3610a6b641	e6651f13-3064-4dd6-ad39-b4838246ecf8	33aea564-8086-4b2d-a28d-eccc379ecfa6.FPKM.txt.gz	e6651f13-3064-4dd6-ad39-b4838246ecf8
4d8466c3-dcb1-491b-9856-b68cf8226648	b408f38d-cc25-4ffa-b7ee-e6606429da8d	1efaf04d-28f9-4429-85eb-a786adee5500.FPKM.txt.gz	b408f38d-cc25-4ffa-b7ee-e6606429da8d
490344a3-9367-42cb-b109-8562eed90bdf	6188f976-2198-4a79-9ed1-893e704f4599	4d24ab81-9860-46a0-95f1-6234fa141608.rna_seq.star_gene_counts.tsv.gz	6188f976-2198-4a79-9ed1-893e704f4599
b6a1561a-97ee-4f64-b417-391ccc08f707	cd1f3c25-3986-4c4f-8230-2444d0ee24b2	30520ecd-c6bd-4039-9b1a-d3f999235598.htseq_counts.txt.gz	cd1f3c25-3986-4c4f-8230-2444d0ee24b2
5931f374-24fc-4e51-9bc4-80f9cb9d0d91	3c71bc24-1ad2-49ad-9ce5-cfa0ba6c0e65	fad4ebeb-527a-43d2-982c-1c662d92213c.FPKM-UQ.txt.gz	3c71bc24-1ad2-49ad-9ce5-cfa0ba6c0e65
3e32e738-6c3c-413f-bb2b-8ab62b55c57c	49efddde-7713-4e34-9533-e54d4b8df536	018e080c-09c4-4911-9025-b5a2384ed71b.htseq_counts.txt.gz	49efddde-7713-4e34-9533-e54d4b8df536
6bec9fdd-64f1-4cf4-90e6-8a3610a6b641	4e1728ff-fbaa-47d1-aa57-5d29cef74e08	33aea564-8086-4b2d-a28d-eccc379ecfa6.FPKM-UQ.txt.gz	4e1728ff-fbaa-47d1-aa57-5d29cef74e08
ad6f1cc8-b339-454e-ba88-bf4b1a5f27c9	8ce31180-c336-481d-97cc-2402345a1b98	62e3c932-a358-4e79-855e-8f4e4ba12e67.htseq_counts.txt.gz	8ce31180-c336-481d-97cc-2402345a1b98
ceaa6c9a-bf8d-46a5-83eb-5925fce73b09	96900149-4f6a-42e3-9b65-c900feb6a230	52d1638d-f869-4eee-b727-c88c960cb508.rna_seq.star_gene_counts.tsv.gz	96900149-4f6a-42e3-9b65-c900feb6a230
c12aeeeb-8b99-45cf-b41b-66d790da3f20	a4918b2d-df8a-449a-996e-5c5a42c67937	cd463692-b74f-4f8e-90f4-e54a597fe25f.FPKM-UQ.txt.gz	a4918b2d-df8a-449a-996e-5c5a42c67937
e5cdafdf-d896-47e8-8de1-c27a3eeb4db8	2d348185-f59a-4fb2-8bb4-8170829e65c0	e3f9ed0c-b2b4-470a-a00c-0d16a59e2061.rna_seq.star_gene_counts.tsv.gz	2d348185-f59a-4fb2-8bb4-8170829e65c0
9c5b064f-99bd-4178-ad75-2b98c61c761c	4d036a95-88bf-4f42-9018-7faf1a095294	fc29320e-ef34-49e4-97a8-642487dcc95a.htseq_counts.txt.gz	4d036a95-88bf-4f42-9018-7faf1a095294
ece88485-dae8-4f8e-b922-e2c6f8bffd7c	f9e47762-6ff0-424d-afec-948f30f9834a	dd484e0c-7245-41f1-a37e-abe032e884e1.rna_seq.star_gene_counts.tsv.gz	f9e47762-6ff0-424d-afec-948f30f9834a
5cba90b4-5473-4826-a945-c50f2663e252	939959fc-40c5-4b25-819f-6a40e39c7106	d4f8538e-93d1-40ba-9c89-ad59ab96c1f7.FPKM-UQ.txt.gz	939959fc-40c5-4b25-819f-6a40e39c7106
0b2618b5-3ece-4655-b4ed-ed4b51ab6702	2726823a-655c-4376-bab7-e81cea644d43	11c215d3-3a8d-43e5-8227-f8e993e1e021.FPKM-UQ.txt.gz	2726823a-655c-4376-bab7-e81cea644d43
8e86e075-f718-4173-9d1e-a6c47fce1528	20ccc652-658e-42d0-ad12-595950cb991c	07aaf5cd-83c5-4784-b7a7-324d056e7019.FPKM-UQ.txt.gz	20ccc652-658e-42d0-ad12-595950cb991c
3e32e738-6c3c-413f-bb2b-8ab62b55c57c	f97ae124-11d2-4c35-b06f-c66d366f4a6a	018e080c-09c4-4911-9025-b5a2384ed71b.FPKM-UQ.txt.gz	f97ae124-11d2-4c35-b06f-c66d366f4a6a
d7ac181d-ce1b-4672-953e-aeff29615636	94fa608f-dd9d-43e1-a0ec-abb94871135c	38b05dca-6d3f-4999-aded-0870bfd8f7e7.FPKM-UQ.txt.gz	94fa608f-dd9d-43e1-a0ec-abb94871135c
ceaa6c9a-bf8d-46a5-83eb-5925fce73b09	d1a9fd78-3894-40f7-994e-9f7b97007683	a6707dd6-9c95-4950-a984-67b5c1b41598.htseq_counts.txt.gz	d1a9fd78-3894-40f7-994e-9f7b97007683
f7a6e992-9f97-4387-85c6-18da46a97aac	26a42c3e-5b4d-4792-a439-d676bec428f1	1215145b-b5bb-4cbf-922f-64722c537ee3.FPKM-UQ.txt.gz	26a42c3e-5b4d-4792-a439-d676bec428f1
e3fcb486-9525-40b1-bd3e-802bc8ae770c	c912e1ff-dd05-4016-b906-f017446da8a1	1607b45c-a1ef-4bc2-94d3-76fb4857a2fe.rna_seq.star_gene_counts.tsv.gz	c912e1ff-dd05-4016-b906-f017446da8a1
ff87de39-5f94-4706-8d87-1aad2525874e	94298997-c868-48fd-a90f-b9e97a4d9f8b	7a33674a-4f33-452b-9ac5-cf692bd50229.FPKM-UQ.txt.gz	94298997-c868-48fd-a90f-b9e97a4d9f8b
34515919-3925-4349-ac41-2dabd824af90	954b1211-0a64-4aea-aeba-308875c31cdf	e416eb09-74b9-47b3-872a-d3f5c7ce55a7.htseq_counts.txt.gz	954b1211-0a64-4aea-aeba-308875c31cdf
789c341c-8797-4253-8bf9-93638c4d7de6	dc51c109-ac32-4c21-8638-84bc403c55af	ec21019e-472d-4f1f-8cfc-bf4dd8bee7ab.htseq_counts.txt.gz	dc51c109-ac32-4c21-8638-84bc403c55af
0b2618b5-3ece-4655-b4ed-ed4b51ab6702	10a9502e-7462-463a-97a6-9ae4227c7d22	11c215d3-3a8d-43e5-8227-f8e993e1e021.FPKM.txt.gz	10a9502e-7462-463a-97a6-9ae4227c7d22
cf5c26cb-5a53-4663-bf10-a8ac74749569	d3b8a0d6-4658-4b49-9816-e4b6a3c7b85b	30471596-3380-456a-8e55-2925b108e017.FPKM-UQ.txt.gz	d3b8a0d6-4658-4b49-9816-e4b6a3c7b85b
5ff50c23-54c5-4296-a164-1160cfa629c4	9bd53551-1937-44a7-bb69-f2fc86ad1685	044f8701-5e9f-4300-beb2-41fef8096685.htseq_counts.txt.gz	9bd53551-1937-44a7-bb69-f2fc86ad1685
f7a6e992-9f97-4387-85c6-18da46a97aac	1e438301-5f1e-446c-9130-3bc93f26f68c	8c9df0f0-082d-49a5-977a-62449b49df89.rna_seq.star_gene_counts.tsv.gz	1e438301-5f1e-446c-9130-3bc93f26f68c
e5cdafdf-d896-47e8-8de1-c27a3eeb4db8	2f45f65a-ded0-49c0-981c-431a54fbd9cc	97512c95-1685-46a9-88db-071766889490.FPKM.txt.gz	2f45f65a-ded0-49c0-981c-431a54fbd9cc
cf5c26cb-5a53-4663-bf10-a8ac74749569	35d909d3-185c-43b5-b91b-4ad9fc287735	30471596-3380-456a-8e55-2925b108e017.FPKM.txt.gz	35d909d3-185c-43b5-b91b-4ad9fc287735
e7b173c2-b03c-4da3-9f20-59f922bb4f50	9cedafdf-7766-42d2-8537-102f4364a9b0	9c110cd2-aca9-4fa4-8035-193554239aac.FPKM.txt.gz	9cedafdf-7766-42d2-8537-102f4364a9b0
490344a3-9367-42cb-b109-8562eed90bdf	1bcf0b95-4954-4f7c-969f-bed1ff72a319	6b2583f1-bbea-4020-ad73-8a59589b8cc3.FPKM.txt.gz	1bcf0b95-4954-4f7c-969f-bed1ff72a319
ad6f1cc8-b339-454e-ba88-bf4b1a5f27c9	2bc78a89-9b8e-4143-9c03-cafdaad44216	c4e77090-783a-4779-9673-c3c6f94f75e6.rna_seq.star_gene_counts.tsv.gz	2bc78a89-9b8e-4143-9c03-cafdaad44216
c9d50190-5241-4021-b885-b4e983ba3a4b	6a1e25f4-793c-44b1-a717-be9d01ce4788	ab82d4af-1327-4e2b-81e6-06ba12ee9e80.FPKM.txt.gz	6a1e25f4-793c-44b1-a717-be9d01ce4788
5d324f9f-87ce-454d-bfcd-2d7e38d52e92	12e8139a-5bfd-4d92-b01d-3ca52017023e	425fe9f4-851a-435c-84ab-bafbb5c55022.htseq_counts.txt.gz	12e8139a-5bfd-4d92-b01d-3ca52017023e
f3aa1797-24fc-4fd1-a9f0-35acbc767562	f41668a6-2436-4ff0-9725-4be407552946	dd3f3d1f-12b8-4cc7-9f4c-105faef04a51.FPKM.txt.gz	f41668a6-2436-4ff0-9725-4be407552946
c9d50190-5241-4021-b885-b4e983ba3a4b	8dccc6c0-38e1-498f-91a5-72741ec52410	ab82d4af-1327-4e2b-81e6-06ba12ee9e80.htseq_counts.txt.gz	8dccc6c0-38e1-498f-91a5-72741ec52410
9c5b064f-99bd-4178-ad75-2b98c61c761c	7e20dbfa-c785-4cf4-a6d7-f14c0ed3e423	fc29320e-ef34-49e4-97a8-642487dcc95a.FPKM-UQ.txt.gz	7e20dbfa-c785-4cf4-a6d7-f14c0ed3e423
